SNP	Beta	SE	Pvalue	CHR
rs_sim_3548	0.0032903888449753	0.0292586640735441	0.0910468803228555	22
rs_sim_3549	0.0483293228174691	0.0385585280741126	0.0210176681802618	22
rs_sim_3550	0.0330091315534671	0.0288142411920677	0.0252076911559697	22
rs_sim_3551	0.0203295662323893	0.0288837573072366	0.0481597431564993	22
rs_sim_3552	-0.041235286831171	0.0340491224057773	0.0225989525863314	22
rs_sim_3553	-0.003609160635493	0.0277071918374881	0.089637057397481	22
rs_sim_3554	-0.01129449111043	0.0405318942360822	0.0780531186380049	22
rs_sim_3555	-0.0438210148428329	0.0295401549327298	0.0138083791286518	22
rs_sim_3556	0.046047571057755	0.0295641034011983	0.0119466417699941	22
rs_sim_3557	-0.0247712662392361	0.0281178010684773	0.0378412379965807	22
rs_sim_3558	0.0257651731728595	0.0280202299359968	0.0357912077825383	22
rs_sim_3559	-0.0871269195126751	0.040369347728242	0.0031003684287538	22
rs_sim_3560	0.0188345605394867	0.034719161789535	0.0587534021053034	22
rs_sim_3561	-0.0238380260912746	0.0402163934220516	0.0553406054717921	22
rs_sim_3562	0.0195326565649896	0.0583618328392083	0.0737893013608629	22
rs_sim_3563	-0.0091984357743119	0.0422364204035366	0.0827614816609068	22
rs_sim_3564	-0.0071956077982998	0.0289539140256634	0.0803752999052542	22
rs_sim_3565	0.0006648567824947	0.0362807451885289	0.0985380778201268	22
rs_sim_3566	0.0038903623619325	0.0291775972694673	0.0893940054177885	22
rs_sim_3567	0.0861861509067044	0.0437185997249061	0.0048789991518818	22
rs_sim_3568	-0.0499328847675002	0.0342867683345941	0.0145426602576394	22
rs_sim_3569	0.0029637353061466	0.0291758505000089	0.0919096768668232	22
rs_sim_3570	-0.00778680119595	0.0451050767897814	0.08629507987685	22
rs_sim_3571	0.0181366452341949	0.0421088654905516	0.0666717455759267	22
rs_sim_3572	0.0020735270367664	0.0145591912864035	0.0886759352455868	22
rs_sim_3573	-0.0051708905931614	0.0336580960898193	0.0877913934097427	22
rs_sim_3574	0.0119684807913501	0.0498173993923952	0.0810158460858103	22
rs_sim_3575	0.0325089981661156	0.0499332466138767	0.0515074541150577	22
rs_sim_3576	0.0224497140877371	0.0282300741160341	0.0426548723439169	22
rs_sim_3577	0.0216909979873407	0.0415358677146007	0.0601561094666636	22
rs_sim_3578	-0.0415119118112031	0.0341066014215566	0.0223672400982633	22
rs_sim_3579	-0.0082969339270863	0.0285390989358976	0.0771288307502771	22
rs_sim_3580	0.0484513011167866	0.0493012708751016	0.0325820751245556	22
rs_sim_3581	-0.0082969339270863	0.0285390989358976	0.0771288307502771	22
rs_sim_3582	0.0255278197758295	0.0282228362371681	0.0365812452579744	22
rs_sim_3583	0.048215890409233	0.0492634720297865	0.0327805496204338	22
rs_sim_3584	0.0453223377469998	0.0316380930105797	0.0152118745885635	22
rs_sim_3585	0.098687822964659	0.0445606240602487	0.0026871365386979	22
rs_sim_3586	-0.0082003477884691	0.0285188794736859	0.0773721908499032	22
rs_sim_3587	0.0464848174278526	0.0316259929602413	0.0141733667527337	22
rs_sim_3588	-0.0255162617196078	0.0330281524626046	0.0439855217706115	22
rs_sim_3589	-0.0201958880587448	0.0284761566004136	0.0478253428762634	22
rs_sim_3590	-0.0072408976168022	0.0327849685120454	0.0825219239765429	22
rs_sim_3591	-0.0393854442848952	0.0340621413745239	0.024767618191225	22
rs_sim_3592	-0.0277495388948935	0.0271731224539209	0.0307252386682623	22
rs_sim_3593	-0.0341916113765699	0.0859681441949785	0.0690867426453127	22
rs_sim_3594	-0.0085460997041686	0.0305871987803101	0.0779960052377129	22
rs_sim_3595	-0.0079608027977752	0.0305610346682079	0.0794508301440728	22
rs_sim_3596	-0.0060987917285644	0.0309144372250662	0.0843624667755141	22
rs_sim_3597	-0.0419631597972109	0.0340433187392011	0.0217825879197833	22
rs_sim_3598	-0.0205463060338608	0.0330201096086772	0.0533843294635569	22
rs_sim_3599	0.0616324596801547	0.0440510405676897	0.016190253592402	22
rs_sim_3600	-0.0203989043381529	0.0341769620685504	0.0550654022621319	22
rs_sim_3601	-0.0019761994857488	0.0277434408899614	0.0943219417630823	22
rs_sim_3602	0.010759233723659	0.0298744025226923	0.0718766171459803	22
rs_sim_3603	0.0139573149527323	0.0298367564079024	0.0639976025640783	22
rs_sim_3604	-0.023180491913384	0.037526082499894	0.0536818247279098	22
rs_sim_3605	-0.0010836529222999	0.032133773382189	0.0973100586998482	22
rs_sim_3606	0.0042399688479498	0.0355623037306977	0.090510548759053	22
rs_sim_3607	-0.0078066012931005	0.0279952463471497	0.0780379509192648	22
rs_sim_3608	0.0082647793815816	0.0281359190374427	0.0768977296504383	22
rs_sim_3609	-0.0436211841947827	0.034539642503734	0.0206731671977223	22
rs_sim_3610	0.0170917444260953	0.0338262933548033	0.061340679848241	22
rs_sim_3611	-0.0283862202896938	0.0290816644779046	0.0329115959594116	22
rs_sim_3612	-0.018044892525702	0.0310393212531386	0.0561052981004409	22
rs_sim_3613	0.1527027878788458	0.0790923775285301	0.005363438424238	22
rs_sim_3614	0.0477248030331896	0.0294013667403093	0.0104668966578158	22
rs_sim_3615	0.0103481160575699	0.0363493965298248	0.0775909294493773	22
rs_sim_3616	0.0143564977835353	0.0276547976859562	0.060371442423445	22
rs_sim_3617	0.042720467906927	0.0380931359251524	0.0262193702055933	22
rs_sim_3618	-0.0273976384168647	0.0279778096598425	0.0327544641973794	22
rs_sim_3619	0.0356139339953754	0.0345601077768798	0.0302878445169663	22
rs_sim_3620	0.050742174679129	0.0281280915481332	0.0071356564490997	22
rs_sim_3621	0.0064291058985977	0.0293860019114778	0.0826838306185073	22
rs_sim_3622	0.0383885483566421	0.0496190455195403	0.043920166196423	22
rs_sim_3623	0.0215138546071507	0.0298199025366226	0.0470694207020497	22
rs_sim_3624	0.0361941199437175	0.0314902226358915	0.0250510648820898	22
rs_sim_3625	0.02072872870126	0.029370921641311	0.0480405073968825	22
rs_sim_3626	0.0478666671540668	0.0294481389375711	0.0104191281004263	22
rs_sim_3627	-0.0138238773397546	0.0288384219938541	0.0631727118221179	22
rs_sim_3628	0.0022331041641581	0.0327075457935129	0.0945572266140644	22
rs_sim_3629	0.0423635024042887	0.0388064345628122	0.0275086888682684	22
rs_sim_3630	0.0050456112522779	0.0320589116867819	0.0874953656021537	22
rs_sim_3631	-0.0014456203744213	0.0308712781988151	0.0962654562170783	22
rs_sim_3632	0.0286791032377236	0.0285725901937486	0.0315606892106779	22
rs_sim_3633	-0.042348639210417	0.0335351522289785	0.0206773928188057	22
rs_sim_3634	0.019144889708757	0.0303996367436296	0.0528900202457217	22
rs_sim_3635	0.0316153263631471	0.0296693205997826	0.0286711914929268	22
rs_sim_3636	-0.0210046952669254	0.0293053713634767	0.0473593786301127	22
rs_sim_3637	-0.0418263340709143	0.0292883965522286	0.0153392062110959	22
rs_sim_3638	-0.0409811517972925	0.0293135888815486	0.0162229256530693	22
rs_sim_3639	-0.0024311757833452	0.0324793495421114	0.0940337679845225	22
rs_sim_3640	-0.0132149570424165	0.0278679100432345	0.0635398824039416	22
rs_sim_3641	0.0037923034341612	0.0264800368775992	0.0886132961282857	22
rs_sim_3642	-0.0322418038708788	0.0308578547650321	0.0296193621356364	22
rs_sim_3643	0.0475559137005404	0.0289525154471471	0.0100602024254761	22
rs_sim_3644	0.0473377755243079	0.0303054215711348	0.0118408960418571	22
rs_sim_3645	0.0484950260165254	0.0303326575370782	0.010999737300221	22
rs_sim_3646	0.0517693451948464	0.0303402716453614	0.0088077933416035	22
rs_sim_3647	0.0621459684040146	0.030101933712799	0.0039071517635256	22
rs_sim_3648	-0.030545490787705	0.0302938168372114	0.0313404236985639	22
rs_sim_3649	0.0189111246430626	0.0338447267013919	0.0576374617509417	22
rs_sim_3650	0.0232989622592636	0.0294960620761295	0.0429660572981137	22
rs_sim_3651	-0.0184506455344725	0.034652793274562	0.059446632319325	22
rs_sim_3652	-0.0007087521182578	0.029203005615824	0.098063930986185	22
rs_sim_3653	0.0324153094024914	0.0350486882228901	0.0355125260321985	22
rs_sim_3654	0.0248615382957908	0.0351275482617469	0.0479166159119213	22
rs_sim_3655	0.0013892435492166	0.0303256921036835	0.096346472410741	22
rs_sim_3656	-0.0216237196931176	0.0356928776996766	0.0544684392760102	22
rs_sim_3657	-0.0186204612379677	0.027757320098495	0.0502390335414207	22
rs_sim_3658	-0.0268224631777817	0.0358231329419561	0.0454080092745385	22
rs_sim_3659	-0.0313990592731674	0.03581785443837	0.0380770985244511	22
rs_sim_3660	0.0192727588668776	0.0713623155331579	0.0787129339488329	22
rs_sim_3661	0.0052566999542213	0.0329999988639586	0.0873450149312365	22
rs_sim_3662	-0.0114018823199366	0.0347042658421651	0.0742527788601844	22
rs_sim_3663	-0.0479277686144695	0.0279899456786589	0.0086961459713265	22
rs_sim_3664	0.3349718705309011	0.1024244842900193	0.000108841854234	22
rs_sim_3665	0.0036458845512639	0.0293011123307157	0.0900986244950848	22
rs_sim_3666	-0.049420451277051	0.0311681105489376	0.0112954296145321	22
rs_sim_3667	-0.0433816927710803	0.0318976103048873	0.0173943100667819	22
rs_sim_3668	0.0103339617336199	0.0367696022723789	0.0778698104631019	22
rs_sim_3669	-0.0408833500745656	0.0284033975382745	0.0150167306167418	22
rs_sim_3670	0.0065672299716073	0.036675499583059	0.0857902625719963	22
rs_sim_3671	-0.033249566198298	0.0325811117531958	0.0307582173013957	22
rs_sim_3672	-0.0421276538546596	0.0289686541385897	0.0146002545368173	22
rs_sim_3673	-0.0180552339799126	0.0269100361981557	0.0502315611979506	22
rs_sim_3674	-0.0293610733080397	0.032936415792898	0.0372775061667824	22
rs_sim_3675	-0.0255131362616846	0.0329733336459898	0.0439151398746934	22
rs_sim_3676	0.0096302542412178	0.0503043308017143	0.0848196524464425	22
rs_sim_3677	-0.0415254670069522	0.0361378292133065	0.0250630431007258	22
rs_sim_3678	-0.029910674196227	0.0357890501182092	0.0403375747383501	22
rs_sim_3679	0.0006416098443208	0.0272131050451997	0.0981191708958938	22
rs_sim_3680	-0.0071715332736402	0.0268573868703012	0.0789473651932969	22
rs_sim_3681	-0.0038159675778475	0.0264080595674294	0.0885117205672565	22
rs_sim_3682	-0.031528945273787	0.05410271671479	0.0560106817797176	22
rs_sim_3683	-0.0364755630725135	0.05563698971699	0.0512142349894695	22
rs_sim_3684	0.0284543553429783	0.0375095763847628	0.0448169853831563	22
rs_sim_3685	0.001447372870286	0.0298542942879743	0.096133659363372	22
rs_sim_3686	-0.0049689080464296	0.0476477644639311	0.0916952190422213	22
rs_sim_3687	-2.526548409964891e-05	0.0298840801859252	0.0999325496285153	22
rs_sim_3688	0.0133626153068103	0.0278223730687703	0.0631068098478736	22
rs_sim_3689	-0.000516558138549	0.0307405129717316	0.098659445982623	22
rs_sim_3690	0.0093973239397218	0.0545442122146086	0.0863224897873517	22
rs_sim_3691	-0.0144916779682342	0.0323003422037991	0.0653720119877725	22
rs_sim_3692	-0.0151197889860656	0.0267849030294454	0.0572471835921124	22
rs_sim_3693	0.1166163568201951	0.0643042242159723	0.0069872950135746	22
rs_sim_3694	-0.0211142055561367	0.0313574348664445	0.0500793396635424	22
rs_sim_3695	-0.0154264614834946	0.0303806259179359	0.0611657306740583	22
rs_sim_3696	-0.076844314702682	0.0879159637428024	0.0382166447365374	22
rs_sim_3697	-0.0200165093298472	0.0271944952073172	0.0461769243198965	22
rs_sim_3698	0.0238656869843307	0.0557012694363795	0.0668354162525927	22
rs_sim_3699	0.012404835765913	0.0428021254680153	0.0771979324183207	22
rs_sim_3700	-0.0216419992812819	0.0299035944537353	0.0469301820980303	22
rs_sim_3701	0.0366335579236496	0.0596981110047419	0.053950449948648	22
rs_sim_3702	-0.0223677607678955	0.046824343269395	0.063290893914129	22
rs_sim_3703	0.017382474701552	0.0322896366951386	0.0590397245106242	22
rs_sim_3704	-0.0101877852284348	0.027990128243591	0.0715905343298109	22
rs_sim_3705	0.0058461410900781	0.0269998139104595	0.0828596007990349	22
rs_sim_3706	0.0058461410900781	0.0269998139104595	0.0828596007990349	22
rs_sim_3707	0.0048037493958843	0.033294632916265	0.0885290996418317	22
rs_sim_3708	0.0097416316770307	0.0271718093178141	0.0719984599400383	22
rs_sim_3709	-0.0075732696409952	0.0330595585809064	0.0818825790839406	22
rs_sim_3710	0.0065152876434261	0.0283044887135146	0.0817966315747117	22
rs_sim_3711	-0.0178246905253628	0.0338751401165268	0.059880426281777	22
rs_sim_3712	-0.0005552920821127	0.0271073090329824	0.0983658144899328	22
rs_sim_3713	-0.003981770051484	0.0278671282692277	0.0886393206969461	22
rs_sim_3714	0.005246765124357	0.026908954538371	0.0845422772843288	22
rs_sim_3715	-0.0114692988670707	0.0419803888991896	0.0784717329693954	22
rs_sim_3716	-0.0119408962688095	0.0334768750719602	0.0721353306136971	22
rs_sim_3717	-0.027445683590932	0.0431481770784717	0.052478259397663	22
rs_sim_3718	-0.0089589462731097	0.0270333901774208	0.0740367862843141	22
rs_sim_3719	-0.0219531704242494	0.0291961794655622	0.0452170325074525	22
rs_sim_3720	0.0223703059903136	0.0408849052046893	0.0584322295410508	22
rs_sim_3721	-0.027760218913237	0.0286021882531269	0.033185987012265	22
rs_sim_3722	-0.0131181836815407	0.0273998390508109	0.0632145064320581	22
rs_sim_3723	-0.0140177562273887	0.0273850807711148	0.0608783210723912	22
rs_sim_3724	-0.0016475774431645	0.0264114793054177	0.0950264318979802	22
rs_sim_3725	-0.0147632224071489	0.0272596000958424	0.0588156897973415	22
rs_sim_3726	-0.0258942737253353	0.0274220137420945	0.0345113760912562	22
rs_sim_3727	-0.0263874907617334	0.0329313731740614	0.0423041434555623	22
rs_sim_3728	-0.0173262553723532	0.0278804133067103	0.0534360846025443	22
rs_sim_3729	-0.0110150820977568	0.0285027385981623	0.0699191123985149	22
rs_sim_3730	0.0173491191806667	0.0262085541717577	0.0508055260063644	22
rs_sim_3731	-0.0448757469215971	0.048279772815935	0.0352722930549507	22
rs_sim_3732	0.0531161848694619	0.0859880857546229	0.053681902172941	22
rs_sim_3733	-0.0277137053038089	0.034389281367905	0.0420387434131038	22
rs_sim_3734	-0.0272175456115711	0.0306376989207876	0.0374428327668316	22
rs_sim_3735	0.0167960853188901	0.0697798538212503	0.0809806532305184	22
rs_sim_3736	0.047196195415975	0.0501134286988572	0.0346392421812183	22
rs_sim_3737	-0.0429891559312965	0.0480123772732888	0.0370671970520283	22
rs_sim_3738	-0.0454119348662692	0.0483820008965004	0.0348020500112079	22
rs_sim_3739	-0.0159643366510339	0.0371941978287545	0.0667803154958861	22
rs_sim_3740	-0.0512930664137213	0.0483539213083981	0.028889045761892	22
rs_sim_3741	-0.0110405918705171	0.0285351447647799	0.0698854211430524	22
rs_sim_3742	-0.0124949404789707	0.0273771594463458	0.0648141851522257	22
rs_sim_3743	0.0232466045574013	0.0290224709797658	0.0423215573729165	22
rs_sim_3744	0.032543239793358	0.0436320059222015	0.0455823831073636	22
rs_sim_3745	-0.0222221071416887	0.028108128245901	0.0429256093927572	22
rs_sim_3746	0.0248407921982636	0.0352333719765458	0.0480853519887356	22
rs_sim_3747	-0.0371269420455926	0.0430889316734757	0.0388970840421961	22
rs_sim_3748	-0.033317267588163	0.0320475358003211	0.0298616811618482	22
rs_sim_3749	-0.0215148570514923	0.0331531020768606	0.0516427303176138	22
rs_sim_3750	-0.0129324497522274	0.0327878032916277	0.0693298194304763	22
rs_sim_3751	0.0480979461061691	0.0444459209390966	0.0279282242102566	22
rs_sim_3752	0.0305996245022089	0.0284482058494531	0.0282198348739415	22
rs_sim_3753	0.0445459073221005	0.0371176574746818	0.0230203595950626	22
rs_sim_3754	0.0220745206883927	0.0282220970787887	0.043418779192319	22
rs_sim_3755	-0.0051077825137065	0.0327732083567785	0.0876161954801857	22
rs_sim_3756	0.0116196417064048	0.0564917811773184	0.0837051916341506	22
rs_sim_3757	0.0431232824421836	0.035137350679635	0.0219833743586746	22
rs_sim_3758	-0.0155824537465512	0.0433674032871189	0.0719391582034475	22
rs_sim_3759	0.0158684605355302	0.0395736971121768	0.068846537793897	22
rs_sim_3760	0.0048049153633379	0.0301495170467577	0.0873390580761273	22
rs_sim_3761	-0.0085500919961922	0.0395648910197863	0.0828925070584116	22
rs_sim_3762	0.020982976141625	0.0336021109741724	0.0532386337655555	22
rs_sim_3763	-0.0202918451430986	0.0415951247028794	0.062570456702579	22
rs_sim_3764	0.0067120972882616	0.041013673209556	0.0870015874244418	22
rs_sim_3765	0.0408928829817551	0.0336948587531527	0.0225005960795953	22
rs_sim_3766	0.0330917833798798	0.0267308312026105	0.0215845884363655	22
rs_sim_3767	-0.0052430333563645	0.0312631254452407	0.0866827635229935	22
rs_sim_3768	0.0667520788451414	0.0573241233699593	0.0244345624294123	22
rs_sim_3769	0.0028493667345228	0.0445399500678862	0.0948996612410009	22
rs_sim_3770	0.0276382283998075	0.0355269387224177	0.0436671276435312	22
rs_sim_3771	0.0989274897061287	0.0715534165468542	0.0166920645591246	22
rs_sim_3772	0.0276382283998075	0.0355269387224177	0.0436671276435312	22
rs_sim_3773	0.0440335063692049	0.0421529161506303	0.0296302538872737	22
rs_sim_3774	0.0881749773091277	0.0719216366926988	0.0220319018775174	22
rs_sim_3775	0.053894688150316	0.0531970923573384	0.0311103949908637	22
rs_sim_3776	0.0133446867825557	0.0302170696882622	0.0658796996395372	22
rs_sim_3777	0.0459198537308892	0.0434380906104363	0.0290552794040123	22
rs_sim_3778	-0.0412954969764249	0.0422466677612236	0.0328423449110362	22
rs_sim_3779	-0.025412275667564	0.0365546661245628	0.0487003583603187	22
rs_sim_3780	-0.0016659890263024	0.0304716364940458	0.0956402998885154	22
rs_sim_3781	0.0022909588504167	0.0459560254263223	0.096024501697701	22
rs_sim_3782	-0.0064868435197709	0.0403377709098451	0.0872253559993608	22
rs_sim_3783	-0.0580727572037009	0.0346356867784407	0.0093731161373962	22
rs_sim_3784	0.003540028279575	0.0281032165313356	0.0899769564392664	22
rs_sim_3785	-0.0048725109497165	0.0364426935638548	0.0893647892958002	22
rs_sim_3786	0.0179470631940371	0.0307063730845456	0.0558954444441807	22
rs_sim_3787	-0.0070370964497725	0.0319295233165267	0.0825581784892901	22
rs_sim_3788	-0.0051220918551399	0.0308597929742265	0.0868186522928094	22
rs_sim_3789	-0.0169982533055027	0.0298632158045371	0.0569268994690388	22
rs_sim_3790	-0.0910079470708078	0.0337968669841519	0.0007132885818693	22
rs_sim_3791	0.0908120005095841	0.0452296732463751	0.0044772196505399	22
rs_sim_3792	0.0421343594689118	0.0276011401154726	0.0127000795164412	22
rs_sim_3793	-0.0099495497905881	0.0320660263245681	0.0756371435917064	22
rs_sim_3794	-0.0153625315236881	0.0381291094220452	0.068705016913123	22
rs_sim_3795	-0.0439626573353332	0.035300481522156	0.0213107224207274	22
rs_sim_3796	-0.033627316449465	0.0277801636756344	0.022620932014288	22
rs_sim_3797	-0.0285771635794075	0.027683144613689	0.0302033852619306	22
rs_sim_3798	0.0738013482629039	0.0491714630618089	0.0133508136465201	22
rs_sim_3799	-0.0145912476844541	0.0564628889287744	0.0796102563452436	22
rs_sim_3800	-0.0007620742029223	0.0358076221149582	0.0983022034436181	22
rs_sim_3801	0.044487123530505	0.0361632769993818	0.0218747599966698	22
rs_sim_3802	-0.009408749008906	0.0346955594548298	0.0786274805579105	22
rs_sim_3803	0.0567038153037016	0.0393701734182025	0.0149915166250596	22
rs_sim_3804	-0.0097607304713501	0.0281653020034817	0.0728957354220055	22
rs_sim_3805	0.0225830270617558	0.0350943755431256	0.0519962452538057	22
rs_sim_3806	-0.0068855545997319	0.0282366568792719	0.0807365730323025	22
rs_sim_3807	0.016619511158501	0.0303612042077248	0.0584157574567618	22
rs_sim_3808	0.0271106363348528	0.0281117942878012	0.0334945361651826	22
rs_sim_3809	0.0089343186549714	0.0309079598119698	0.0772557831470024	22
rs_sim_3810	0.0155698732174489	0.0310888637338848	0.0616543028119306	22
rs_sim_3811	0.0048838424739684	0.0271589692782907	0.0857305072632339	22
rs_sim_3812	-0.0159851859096022	0.0288942537739372	0.0580154930922089	22
rs_sim_3813	0.0169220901247792	0.0369273226907718	0.0646809828183131	22
rs_sim_3814	-0.0468302209800165	0.0279534986782398	0.0094002275107949	22
rs_sim_3815	-0.0471417975004442	0.0304062014465102	0.0121171831937606	22
rs_sim_3816	-0.0018210727577275	0.0337397875151375	0.0956960153506774	22
rs_sim_3817	-0.0600213796465656	0.0334668012765596	0.0073020077122983	22
rs_sim_3818	-0.0181898231348861	0.0489850093625202	0.0710419857853705	22
rs_sim_3819	0.0179298210296071	0.1240397380745664	0.0885078602419352	22
rs_sim_3820	-0.0061767540454049	0.0360686553108319	0.0864041111022529	22
rs_sim_3821	-0.0483091978534615	0.0341164149828465	0.0156896937794179	22
rs_sim_3822	-0.0549365483831498	0.0335977517589702	0.0102148484251393	22
rs_sim_3823	-0.0218414547374272	0.0487591344444774	0.0654231018397381	22
rs_sim_3824	-0.0987714704870467	0.0581819273722997	0.0089701697997158	22
rs_sim_3825	-0.0100043975938972	0.0392972097786877	0.0799066190355333	22
rs_sim_3826	-0.0682044455439912	0.0319584442528326	0.0032926615044932	22
rs_sim_3827	-0.0077929928189592	0.0355996499585006	0.0826740780420178	22
rs_sim_3828	0.0346663616190678	0.0525445897963411	0.050947416134772	22
rs_sim_3829	-0.0352010171702694	0.0340349297599391	0.0301113889594789	22
rs_sim_3830	0.004926803761267	0.0354280415053266	0.0889409906709667	22
rs_sim_3831	0.12931945132223	0.1064963901720226	0.0224744612421657	22
rs_sim_3832	0.0775810284062513	0.0518591160865947	0.0134780828248885	22
rs_sim_3833	0.015734990197143	0.0349362043659586	0.0652466768572503	22
rs_sim_3834	-0.0525163925738663	0.0337612238713905	0.0119947807406768	22
rs_sim_3835	-0.0309844203924889	0.0292726148659152	0.0289939728946584	22
rs_sim_3836	-0.0217474151972624	0.0435617471024639	0.061765989360652	22
rs_sim_3837	-0.0485398844227946	0.0579627745569487	0.0402429746866127	22
rs_sim_3838	0.0312783620715779	0.0297958444292469	0.0293931762231985	22
rs_sim_3839	0.0398233924674791	0.030659298284723	0.0194097604013994	22
rs_sim_3840	-0.0106390153440811	0.0294216059618025	0.0717677367187472	22
rs_sim_3841	0.0295573135927638	0.0302271833849208	0.0328248578903676	22
rs_sim_3842	0.0425989172492495	0.0297038952652597	0.015166330255108	22
rs_sim_3843	0.0090947829009435	0.0372628392594567	0.0807195750945487	22
rs_sim_3844	0.0003405936418234	0.029369000511708	0.099074802825839	22
rs_sim_3845	7.291183010858565e-05	0.0406960850942304	0.0998570639419116	22
rs_sim_3846	-0.0477903115659527	0.0535113722693163	0.0371896467884421	22
rs_sim_3847	-0.02351934765645	0.0345930179122678	0.049663883032274	22
rs_sim_3848	-0.0216739660288237	0.0540049351391374	0.0688209197546516	22
rs_sim_3849	0.0231983427660072	0.038966476730841	0.0551669370659289	22
rs_sim_3850	0.0018637343658861	0.0274451093371749	0.0945864531956451	22
rs_sim_3851	0.0197975326240968	0.0439925693317323	0.0652735062214315	22
rs_sim_3852	-0.0050059306344385	0.0524792576948081	0.0924013692738213	22
rs_sim_3853	0.0156671199731847	0.0648001481810259	0.0808973557866859	22
rs_sim_3854	-8.63803939101246e-05	0.0392450481992943	0.0998243991437194	22
rs_sim_3855	0.0033148680604101	0.0390279171363113	0.0932319211577756	22
rs_sim_3856	0.0046714047474749	0.0288263504650709	0.0871276979410066	22
rs_sim_3857	0.0560964390488149	0.0787683493878269	0.0476426041273882	22
rs_sim_3858	-0.0084655805937088	0.0390412599378264	0.0828353236043355	22
rs_sim_3859	0.0027281446799706	0.0280010620514209	0.0922392691136896	22
rs_sim_3860	-0.027712766797602	0.0531506747671782	0.0602134233127653	22
rs_sim_3861	0.0064770163916494	0.0367435653243893	0.08600912181458	22
rs_sim_3862	0.0037653743180545	0.0367605277170677	0.0918423721736555	22
rs_sim_3863	0.0226952331041498	0.0350128161264691	0.0516916454302772	22
rs_sim_3864	0.0017756621869032	0.0296870529834722	0.0952309603651763	22
rs_sim_3865	0.0032161444044564	0.0311909071075135	0.0917882660396971	22
rs_sim_3866	0.0247677354914982	0.0284015865159497	0.0383262240820925	22
rs_sim_3867	-0.0217134968542766	0.0288542895686816	0.0451807805476872	22
rs_sim_3868	-0.021886968280766	0.0288699776146487	0.0448449286750647	22
rs_sim_3869	-0.0324919655418679	0.0603107918737191	0.0590112715416084	22
rs_sim_3870	-0.0285371858707994	0.051110825370841	0.0576662627387202	22
rs_sim_3871	-0.035671460561347	0.0296944674236549	0.0229755123008647	22
rs_sim_3872	-0.0148836442260155	0.0319973797992339	0.0641863111983008	22
rs_sim_3873	0.1148528670365239	0.1055036015869028	0.0276428278553473	22
rs_sim_3874	-0.1755856240429159	0.0860340055500496	0.0041366874315345	22
rs_sim_3875	-0.0294562870262036	0.0303517848314037	0.0331893105131213	22
rs_sim_3876	0.0403446050861397	0.0354843853932	0.0255660606156701	22
rs_sim_3877	-0.0202482077534783	0.0304414748614407	0.0506014586918747	22
rs_sim_3878	0.0422344175849415	0.0731520346355389	0.0563754155916839	22
rs_sim_3879	-0.0201708243618096	0.0324502843154629	0.0534267071714937	22
rs_sim_3880	-0.0182061028800918	0.0322853404675781	0.0572864310980968	22
rs_sim_3881	-0.0369562748514502	0.0287771517249085	0.0199182903646772	22
rs_sim_3882	0.0560245480685761	0.0506726892261455	0.0268998958104822	22
rs_sim_3883	-0.0561778488619496	0.0340224437586964	0.0098823300858057	22
rs_sim_3884	-0.0451857319183323	0.0286502414499047	0.0114887403707278	22
rs_sim_3885	0.0039202844576258	0.0591765704639691	0.0947186280206823	22
rs_sim_3886	-0.0346975237328038	0.0287801078829551	0.0228082737058894	22
rs_sim_3887	0.02057332132598	0.0275459993772876	0.0455211319426054	22
rs_sim_3888	-0.019848611052886	0.0486913105758895	0.0683571584131139	22
rs_sim_3889	-0.0131569991037638	0.0271705621581793	0.0628259865658094	22
rs_sim_3890	0.0137787200857399	0.0281874746712955	0.062500899879106	22
rs_sim_3891	-0.026547940896734	0.0366436414334837	0.0468832887453291	22
rs_sim_3892	-0.0216981784464681	0.0350156003531807	0.0535530341809201	22
rs_sim_3893	-0.0016278165961835	0.0289560789561859	0.0955173627922013	22
rs_sim_3894	0.0578098553539702	0.0542953757991504	0.0287101371659083	22
rs_sim_3895	0.0009170441956812	0.0341870258126627	0.0978601983771415	22
rs_sim_3896	0.0204596688751	0.0336568673958877	0.0543315687826073	22
rs_sim_3897	0.0040172262303496	0.0310219520975828	0.0896975407002675	22
rs_sim_3898	-0.0515275960622286	0.0514176102550207	0.0316373338831855	22
rs_sim_3899	-0.0163069551542332	0.0377782024413282	0.0666033118011739	22
rs_sim_3900	-0.0376936965181369	0.027533109618057	0.0171112289278054	22
rs_sim_3901	-0.0362920918718738	0.0277802192520455	0.0191536478334587	22
rs_sim_3902	0.0230661386529746	0.0326858283674839	0.0480445183917758	22
rs_sim_3903	-0.0160379991025119	0.0397831648984565	0.0686883120188518	22
rs_sim_3904	0.0012149514319688	0.0592366176844731	0.0983638057171778	22
rs_sim_3905	-0.1125217910054971	0.0374187228885197	0.0002663792964569	22
rs_sim_3906	-0.0227885990100861	0.0957624700015706	0.0811923815612519	22
rs_sim_3907	0.0074129798227018	0.0599705139397639	0.0901633678356593	22
rs_sim_3908	0.0076842380408372	0.027513783232966	0.07800477753278	22
rs_sim_3909	0.0018313169964536	0.0281882353161519	0.0948205128569613	22
rs_sim_3910	-0.0039412960088107	0.028406174818419	0.0889660561861533	22
rs_sim_3911	0.0163944693414096	0.0383329730241144	0.066891667521026	22
rs_sim_3912	0.0027568019492306	0.0277906845301897	0.0920988391789426	22
